,date,county,state,fips,cases,deaths
39134,2020-04-07,Plymouth,Massachusetts,25023.0,1194,25.0
39135,2020-04-07,Suffolk,Massachusetts,25025.0,3245,42.0
39136,2020-04-07,Unknown,Massachusetts,,229,3.0
39137,2020-04-07,Worcester,Massachusetts,25027.0,1172,24.0
41675,2020-04-08,Barnstable,Massachusetts,25001.0,423,11.0
41676,2020-04-08,Berkshire,Massachusetts,25003.0,281,20.0
41677,2020-04-08,Bristol,Massachusetts,25005.0,835,23.0
41678,2020-04-08,Dukes,Massachusetts,25007.0,8,0.0
41679,2020-04-08,Essex,Massachusetts,25009.0,2103,52.0
41680,2020-04-08,Franklin,Massachusetts,25011.0,117,21.0
41681,2020-04-08,Hampden,Massachusetts,25013.0,1081,64.0
41682,2020-04-08,Hampshire,Massachusetts,25015.0,164,3.0
41683,2020-04-08,Middlesex,Massachusetts,25017.0,3545,80.0
41684,2020-04-08,Nantucket,Massachusetts,25019.0,9,0.0
41685,2020-04-08,Norfolk,Massachusetts,25021.0,1778,42.0
41686,2020-04-08,Plymouth,Massachusetts,25023.0,1327,32.0
41687,2020-04-08,Suffolk,Massachusetts,25025.0,3600,50.0
41688,2020-04-08,Unknown,Massachusetts,,223,5.0
41689,2020-04-08,Worcester,Massachusetts,25027.0,1296,30.0
44251,2020-04-09,Barnstable,Massachusetts,25001.0,444,12.0
44252,2020-04-09,Berkshire,Massachusetts,25003.0,304,21.0
44253,2020-04-09,Bristol,Massachusetts,25005.0,994,28.0
44254,2020-04-09,Dukes,Massachusetts,25007.0,9,0.0
44255,2020-04-09,Essex,Massachusetts,25009.0,2336,61.0
44256,2020-04-09,Franklin,Massachusetts,25011.0,128,22.0
44257,2020-04-09,Hampden,Massachusetts,25013.0,1276,81.0
44258,2020-04-09,Hampshire,Massachusetts,25015.0,177,3.0
44259,2020-04-09,Middlesex,Massachusetts,25017.0,4045,93.0
44260,2020-04-09,Nantucket,Massachusetts,25019.0,9,0.0
44261,2020-04-09,Norfolk,Massachusetts,25021.0,2007,52.0
44262,2020-04-09,Plymouth,Massachusetts,25023.0,1507,38.0
44263,2020-04-09,Suffolk,Massachusetts,25025.0,4041,56.0
44264,2020-04-09,Unknown,Massachusetts,,203,5.0
44265,2020-04-09,Worcester,Massachusetts,25027.0,1461,31.0
46859,2020-04-10,Barnstable,Massachusetts,25001.0,464,13.0
46860,2020-04-10,Berkshire,Massachusetts,25003.0,329,22.0
46861,2020-04-10,Bristol,Massachusetts,25005.0,1086,33.0
46862,2020-04-10,Dukes,Massachusetts,25007.0,12,0.0
46863,2020-04-10,Essex,Massachusetts,25009.0,2670,80.0
46864,2020-04-10,Franklin,Massachusetts,25011.0,135,22.0
46865,2020-04-10,Hampden,Massachusetts,25013.0,1394,88.0
46866,2020-04-10,Hampshire,Massachusetts,25015.0,194,4.0
46867,2020-04-10,Middlesex,Massachusetts,25017.0,4447,109.0
46868,2020-04-10,Nantucket,Massachusetts,25019.0,9,0.0
46869,2020-04-10,Norfolk,Massachusetts,25021.0,2216,66.0
46870,2020-04-10,Plymouth,Massachusetts,25023.0,1677,46.0
46871,2020-04-10,Suffolk,Massachusetts,25025.0,4534,73.0
46872,2020-04-10,Unknown,Massachusetts,,129,5.0
46873,2020-04-10,Worcester,Massachusetts,25027.0,1678,38.0
49501,2020-04-11,Barnstable,Massachusetts,25001.0,480,15.0
49502,2020-04-11,Berkshire,Massachusetts,25003.0,336,22.0
49503,2020-04-11,Bristol,Massachusetts,25005.0,1191,39.0
49504,2020-04-11,Dukes,Massachusetts,25007.0,12,0.0
49505,2020-04-11,Essex,Massachusetts,25009.0,2896,92.0
49506,2020-04-11,Franklin,Massachusetts,25011.0,138,23.0
49507,2020-04-11,Hampden,Massachusetts,25013.0,1545,94.0
49508,2020-04-11,Hampshire,Massachusetts,25015.0,204,5.0
49509,2020-04-11,Middlesex,Massachusetts,25017.0,4872,137.0
49510,2020-04-11,Nantucket,Massachusetts,25019.0,9,0.0
49511,2020-04-11,Norfolk,Massachusetts,25021.0,2395,81.0
49512,2020-04-11,Plymouth,Massachusetts,25023.0,1809,50.0
49513,2020-04-11,Suffolk,Massachusetts,25025.0,4926,81.0
49514,2020-04-11,Unknown,Massachusetts,,225,5.0
49515,2020-04-11,Worcester,Massachusetts,25027.0,1822,42.0
52171,2020-04-12,Barnstable,Massachusetts,25001.0,501,16.0
52172,2020-04-12,Berkshire,Massachusetts,25003.0,350,22.0
52173,2020-04-12,Bristol,Massachusetts,25005.0,1327,43.0
52174,2020-04-12,Dukes,Massachusetts,25007.0,12,0.0
52175,2020-04-12,Essex,Massachusetts,25009.0,3170,102.0
52176,2020-04-12,Franklin,Massachusetts,25011.0,143,25.0
52177,2020-04-12,Hampden,Massachusetts,25013.0,1647,104.0
52178,2020-04-12,Hampshire,Massachusetts,25015.0,219,6.0
52179,2020-04-12,Middlesex,Massachusetts,25017.0,5660,149.0
52180,2020-04-12,Nantucket,Massachusetts,25019.0,9,0.0
52181,2020-04-12,Norfolk,Massachusetts,25021.0,2649,93.0
52182,2020-04-12,Plymouth,Massachusetts,25023.0,2024,54.0
52183,2020-04-12,Suffolk,Massachusetts,25025.0,5359,88.0
52184,2020-04-12,Unknown,Massachusetts,,373,5.0
52185,2020-04-12,Worcester,Massachusetts,25027.0,2032,49.0
54852,2020-04-13,Barnstable,Massachusetts,25001.0,502,17.0
54853,2020-04-13,Berkshire,Massachusetts,25003.0,355,22.0
54854,2020-04-13,Bristol,Massachusetts,25005.0,1394,46.0
54855,2020-04-13,Dukes,Massachusetts,25007.0,12,0.0
54856,2020-04-13,Essex,Massachusetts,25009.0,3413,114.0
54857,2020-04-13,Franklin,Massachusetts,25011.0,148,25.0
54858,2020-04-13,Hampden,Massachusetts,25013.0,1694,115.0
54859,2020-04-13,Hampshire,Massachusetts,25015.0,224,6.0
54860,2020-04-13,Middlesex,Massachusetts,25017.0,5983,163.0
54861,2020-04-13,Nantucket,Massachusetts,25019.0,9,0.0
54862,2020-04-13,Norfolk,Massachusetts,25021.0,2838,107.0
54863,2020-04-13,Plymouth,Massachusetts,25023.0,2141,65.0
54864,2020-04-13,Suffolk,Massachusetts,25025.0,5579,106.0
54865,2020-04-13,Unknown,Massachusetts,,447,7.0
54866,2020-04-13,Worcester,Massachusetts,25027.0,2128,51.0
57550,2020-04-14,Barnstable,Massachusetts,25001.0,514,17.0
57551,2020-04-14,Berkshire,Massachusetts,25003.0,360,23.0
57552,2020-04-14,Bristol,Massachusetts,25005.0,1435,53.0
57553,2020-04-14,Dukes,Massachusetts,25007.0,11,0.0
57554,2020-04-14,Essex,Massachusetts,25009.0,3594,126.0
57555,2020-04-14,Franklin,Massachusetts,25011.0,155,25.0
57556,2020-04-14,Hampden,Massachusetts,25013.0,1798,134.0
57557,2020-04-14,Hampshire,Massachusetts,25015.0,233,6.0
57558,2020-04-14,Middlesex,Massachusetts,25017.0,6254,188.0
57559,2020-04-14,Nantucket,Massachusetts,25019.0,9,0.0
57560,2020-04-14,Norfolk,Massachusetts,25021.0,2969,125.0
57561,2020-04-14,Plymouth,Massachusetts,25023.0,2207,76.0
57562,2020-04-14,Suffolk,Massachusetts,25025.0,5872,120.0
57563,2020-04-14,Unknown,Massachusetts,,506,7.0
57564,2020-04-14,Worcester,Massachusetts,25027.0,2246,57.0
60259,2020-04-15,Barnstable,Massachusetts,25001.0,530,18.0
60260,2020-04-15,Berkshire,Massachusetts,25003.0,370,23.0
60261,2020-04-15,Bristol,Massachusetts,25005.0,1508,56.0
60262,2020-04-15,Dukes,Massachusetts,25007.0,11,0.0
60263,2020-04-15,Essex,Massachusetts,25009.0,3894,141.0
60264,2020-04-15,Franklin,Massachusetts,25011.0,160,25.0
60265,2020-04-15,Hampden,Massachusetts,25013.0,1885,153.0
60266,2020-04-15,Hampshire,Massachusetts,25015.0,239,6.0
60267,2020-04-15,Middlesex,Massachusetts,25017.0,6681,221.0
60268,2020-04-15,Nantucket,Massachusetts,25019.0,9,0.0
60269,2020-04-15,Norfolk,Massachusetts,25021.0,3122,149.0
60270,2020-04-15,Plymouth,Massachusetts,25023.0,2308,88.0
60271,2020-04-15,Suffolk,Massachusetts,25025.0,6279,147.0
60272,2020-04-15,Unknown,Massachusetts,,572,7.0
60273,2020-04-15,Worcester,Massachusetts,25027.0,2350,74.0
62980,2020-04-16,Barnstable,Massachusetts,25001.0,550,18.0
62981,2020-04-16,Berkshire,Massachusetts,25003.0,382,26.0
62982,2020-04-16,Bristol,Massachusetts,25005.0,1605,63.0
62983,2020-04-16,Dukes,Massachusetts,25007.0,12,0.0
62984,2020-04-16,Essex,Massachusetts,25009.0,4245,160.0
62985,2020-04-16,Franklin,Massachusetts,25011.0,170,25.0
62986,2020-04-16,Hampden,Massachusetts,25013.0,1985,163.0
62987,2020-04-16,Hampshire,Massachusetts,25015.0,248,6.0
62988,2020-04-16,Middlesex,Massachusetts,25017.0,7206,258.0
62989,2020-04-16,Nantucket,Massachusetts,25019.0,9,0.0
62990,2020-04-16,Norfolk,Massachusetts,25021.0,3342,175.0
62991,2020-04-16,Plymouth,Massachusetts,25023.0,2466,92.0
62992,2020-04-16,Suffolk,Massachusetts,25025.0,6820,166.0
62993,2020-04-16,Unknown,Massachusetts,,638,9.0
62994,2020-04-16,Worcester,Massachusetts,25027.0,2503,84.0
65718,2020-04-17,Barnstable,Massachusetts,25001.0,573,20.0
65719,2020-04-17,Berkshire,Massachusetts,25003.0,383,26.0
65720,2020-04-17,Bristol,Massachusetts,25005.0,1659,75.0
65721,2020-04-17,Dukes,Massachusetts,25007.0,12,0.0
65722,2020-04-17,Essex,Massachusetts,25009.0,4584,179.0
65723,2020-04-17,Franklin,Massachusetts,25011.0,173,25.0
65724,2020-04-17,Hampden,Massachusetts,25013.0,2134,183.0
65725,2020-04-17,Hampshire,Massachusetts,25015.0,258,7.0
65726,2020-04-17,Middlesex,Massachusetts,25017.0,7744,294.0
65727,2020-04-17,Nantucket,Massachusetts,25019.0,9,0.0
65728,2020-04-17,Norfolk,Massachusetts,25021.0,3499,197.0
65729,2020-04-17,Plymouth,Massachusetts,25023.0,2577,104.0
65730,2020-04-17,Suffolk,Massachusetts,25025.0,7272,190.0
65731,2020-04-17,Unknown,Massachusetts,,760,12.0
65732,2020-04-17,Worcester,Massachusetts,25027.0,2765,92.0
68468,2020-04-18,Barnstable,Massachusetts,25001.0,590,20.0
68469,2020-04-18,Berkshire,Massachusetts,25003.0,385,27.0
68470,2020-04-18,Bristol,Massachusetts,25005.0,1698,83.0
68471,2020-04-18,Dukes,Massachusetts,25007.0,14,0.0
68472,2020-04-18,Essex,Massachusetts,25009.0,4914,194.0
68473,2020-04-18,Franklin,Massachusetts,25011.0,177,25.0
68474,2020-04-18,Hampden,Massachusetts,25013.0,2254,202.0
68475,2020-04-18,Hampshire,Massachusetts,25015.0,306,7.0
68476,2020-04-18,Middlesex,Massachusetts,25017.0,8297,334.0
68477,2020-04-18,Nantucket,Massachusetts,25019.0,9,0.0
68478,2020-04-18,Norfolk,Massachusetts,25021.0,3659,217.0
68479,2020-04-18,Plymouth,Massachusetts,25023.0,2688,121.0
68480,2020-04-18,Suffolk,Massachusetts,25025.0,7696,214.0
68481,2020-04-18,Unknown,Massachusetts,,733,13.0
68482,2020-04-18,Worcester,Massachusetts,25027.0,2952,103.0
71232,2020-04-19,Barnstable,Massachusetts,25001.0,632,21.0
71233,2020-04-19,Berkshire,Massachusetts,25003.0,387,29.0
71234,2020-04-19,Bristol,Massachusetts,25005.0,1731,87.0
71235,2020-04-19,Dukes,Massachusetts,25007.0,14,0.0
71236,2020-04-19,Essex,Massachusetts,25009.0,5153,210.0
71237,2020-04-19,Franklin,Massachusetts,25011.0,181,26.0
71238,2020-04-19,Hampden,Massachusetts,25013.0,2337,213.0
71239,2020-04-19,Hampshire,Massachusetts,25015.0,317,7.0
71240,2020-04-19,Middlesex,Massachusetts,25017.0,8737,372.0
71241,2020-04-19,Nantucket,Massachusetts,25019.0,9,0.0
71242,2020-04-19,Norfolk,Massachusetts,25021.0,3789,246.0
71243,2020-04-19,Plymouth,Massachusetts,25023.0,2832,130.0
71244,2020-04-19,Suffolk,Massachusetts,25025.0,8074,238.0
71245,2020-04-19,Unknown,Massachusetts,,815,13.0
71246,2020-04-19,Worcester,Massachusetts,25027.0,3069,114.0
74004,2020-04-20,Barnstable,Massachusetts,25001.0,664,21.0
74005,2020-04-20,Berkshire,Massachusetts,25003.0,387,28.0
74006,2020-04-20,Bristol,Massachusetts,25005.0,1779,88.0
74007,2020-04-20,Dukes,Massachusetts,25007.0,14,0.0
74008,2020-04-20,Essex,Massachusetts,25009.0,5296,225.0
74009,2020-04-20,Franklin,Massachusetts,25011.0,187,26.0
74010,2020-04-20,Hampden,Massachusetts,25013.0,2438,224.0
74011,2020-04-20,Hampshire,Massachusetts,25015.0,332,9.0
74012,2020-04-20,Middlesex,Massachusetts,25017.0,9253,402.0
74013,2020-04-20,Nantucket,Massachusetts,25019.0,9,0.0
74014,2020-04-20,Norfolk,Massachusetts,25021.0,3960,263.0
74015,2020-04-20,Plymouth,Massachusetts,25023.0,2976,134.0
74016,2020-04-20,Suffolk,Massachusetts,25025.0,8314,263.0
74017,2020-04-20,Unknown,Massachusetts,,855,9.0
74018,2020-04-20,Worcester,Massachusetts,25027.0,3179,117.0
76784,2020-04-21,Barnstable,Massachusetts,25001.0,672,22.0
76785,2020-04-21,Berkshire,Massachusetts,25003.0,404,29.0
76786,2020-04-21,Bristol,Massachusetts,25005.0,1852,96.0
76787,2020-04-21,Dukes,Massachusetts,25007.0,14,1.0
76788,2020-04-21,Essex,Massachusetts,25009.0,5521,245.0
76789,2020-04-21,Franklin,Massachusetts,25011.0,192,29.0
76790,2020-04-21,Hampden,Massachusetts,25013.0,2533,244.0
76791,2020-04-21,Hampshire,Massachusetts,25015.0,337,10.0
76792,2020-04-21,Middlesex,Massachusetts,25017.0,9621,428.0
76793,2020-04-21,Nantucket,Massachusetts,25019.0,9,0.0
76794,2020-04-21,Norfolk,Massachusetts,25021.0,4062,290.0
76795,2020-04-21,Plymouth,Massachusetts,25023.0,3043,141.0
76796,2020-04-21,Suffolk,Massachusetts,25025.0,8669,285.0
76797,2020-04-21,Unknown,Massachusetts,,929,8.0
76798,2020-04-21,Worcester,Massachusetts,25027.0,3341,133.0
79570,2020-04-22,Barnstable,Massachusetts,25001.0,678,27.0
79571,2020-04-22,Berkshire,Massachusetts,25003.0,404,31.0
79572,2020-04-22,Bristol,Massachusetts,25005.0,1908,104.0
79573,2020-04-22,Dukes,Massachusetts,25007.0,14,1.0
79574,2020-04-22,Essex,Massachusetts,25009.0,5783,271.0
79575,2020-04-22,Franklin,Massachusetts,25011.0,196,30.0
79576,2020-04-22,Hampden,Massachusetts,25013.0,2678,271.0
79577,2020-04-22,Hampshire,Massachusetts,25015.0,345,14.0
79578,2020-04-22,Middlesex,Massachusetts,25017.0,10094,494.0
79579,2020-04-22,Nantucket,Massachusetts,25019.0,9,0.0
79580,2020-04-22,Norfolk,Massachusetts,25021.0,4212,312.0
79581,2020-04-22,Plymouth,Massachusetts,25023.0,3253,157.0
79582,2020-04-22,Suffolk,Massachusetts,25025.0,9060,318.0
79583,2020-04-22,Unknown,Massachusetts,,854,9.0
79584,2020-04-22,Worcester,Massachusetts,25027.0,3456,143.0
82365,2020-04-23,Barnstable,Massachusetts,25001.0,708,28.0
82366,2020-04-23,Berkshire,Massachusetts,25003.0,418,31.0
82367,2020-04-23,Bristol,Massachusetts,25005.0,2181,109.0
82368,2020-04-23,Dukes,Massachusetts,25007.0,14,1.0
82369,2020-04-23,Essex,Massachusetts,25009.0,6219,292.0
82370,2020-04-23,Franklin,Massachusetts,25011.0,203,30.0
82371,2020-04-23,Hampden,Massachusetts,25013.0,2836,287.0
82372,2020-04-23,Hampshire,Massachusetts,25015.0,367,15.0
82373,2020-04-23,Middlesex,Massachusetts,25017.0,10724,545.0
82374,2020-04-23,Nantucket,Massachusetts,25019.0,9,0.0
82375,2020-04-23,Norfolk,Massachusetts,25021.0,4541,335.0
82376,2020-04-23,Plymouth,Massachusetts,25023.0,3529,176.0
82377,2020-04-23,Suffolk,Massachusetts,25025.0,9739,346.0
82378,2020-04-23,Unknown,Massachusetts,,737,10.0
82379,2020-04-23,Worcester,Massachusetts,25027.0,3798,155.0
85169,2020-04-24,Barnstable,Massachusetts,25001.0,747,32.0
85170,2020-04-24,Berkshire,Massachusetts,25003.0,425,31.0
85171,2020-04-24,Bristol,Massachusetts,25005.0,2697,126.0
85172,2020-04-24,Dukes,Massachusetts,25007.0,15,1.0
85173,2020-04-24,Essex,Massachusetts,25009.0,6841,319.0
85174,2020-04-24,Franklin,Massachusetts,25011.0,217,31.0
85175,2020-04-24,Hampden,Massachusetts,25013.0,3060,299.0
85176,2020-04-24,Hampshire,Massachusetts,25015.0,396,17.0
85177,2020-04-24,Middlesex,Massachusetts,25017.0,11681,585.0
85178,2020-04-24,Nantucket,Massachusetts,25019.0,9,0.0
85179,2020-04-24,Norfolk,Massachusetts,25021.0,4979,368.0
85180,2020-04-24,Plymouth,Massachusetts,25023.0,4160,197.0
85181,2020-04-24,Suffolk,Massachusetts,25025.0,10724,372.0
85182,2020-04-24,Unknown,Massachusetts,,791,12.0
85183,2020-04-24,Worcester,Massachusetts,25027.0,4227,166.0
87979,2020-04-25,Barnstable,Massachusetts,25001.0,756,37.0
87980,2020-04-25,Berkshire,Massachusetts,25003.0,425,31.0
87981,2020-04-25,Bristol,Massachusetts,25005.0,2829,130.0
87982,2020-04-25,Dukes,Massachusetts,25007.0,15,1.0
87983,2020-04-25,Essex,Massachusetts,25009.0,7212,336.0
87984,2020-04-25,Franklin,Massachusetts,25011.0,225,32.0
87985,2020-04-25,Hampden,Massachusetts,25013.0,3229,315.0
87986,2020-04-25,Hampshire,Massachusetts,25015.0,412,20.0
87987,2020-04-25,Middlesex,Massachusetts,25017.0,12253,629.0
87988,2020-04-25,Nantucket,Massachusetts,25019.0,9,0.0
87989,2020-04-25,Norfolk,Massachusetts,25021.0,5172,400.0
87990,2020-04-25,Plymouth,Massachusetts,25023.0,4380,212.0
87991,2020-04-25,Suffolk,Massachusetts,25025.0,11218,391.0
87992,2020-04-25,Unknown,Massachusetts,,753,13.0
87993,2020-04-25,Worcester,Massachusetts,25027.0,4460,183.0
90795,2020-04-26,Barnstable,Massachusetts,25001.0,772,37.0
90796,2020-04-26,Berkshire,Massachusetts,25003.0,428,31.0
90797,2020-04-26,Bristol,Massachusetts,25005.0,2923,134.0
90798,2020-04-26,Dukes,Massachusetts,25007.0,15,1.0
90799,2020-04-26,Essex,Massachusetts,25009.0,7489,350.0
90800,2020-04-26,Franklin,Massachusetts,25011.0,226,33.0
90801,2020-04-26,Hampden,Massachusetts,25013.0,3295,327.0
90802,2020-04-26,Hampshire,Massachusetts,25015.0,427,24.0
90803,2020-04-26,Middlesex,Massachusetts,25017.0,12648,670.0
90804,2020-04-26,Nantucket,Massachusetts,25019.0,10,0.0
90805,2020-04-26,Norfolk,Massachusetts,25021.0,5288,418.0
90806,2020-04-26,Plymouth,Massachusetts,25023.0,4495,230.0
90807,2020-04-26,Suffolk,Massachusetts,25025.0,11543,424.0
90808,2020-04-26,Unknown,Massachusetts,,807,14.0
90809,2020-04-26,Worcester,Massachusetts,25027.0,4572,206.0
93616,2020-04-27,Barnstable,Massachusetts,25001.0,798,39.0
93617,2020-04-27,Berkshire,Massachusetts,25003.0,428,31.0
93618,2020-04-27,Bristol,Massachusetts,25005.0,3068,137.0
93619,2020-04-27,Dukes,Massachusetts,25007.0,15,1.0
93620,2020-04-27,Essex,Massachusetts,25009.0,7708,359.0
93621,2020-04-27,Franklin,Massachusetts,25011.0,231,33.0
93622,2020-04-27,Hampden,Massachusetts,25013.0,3381,337.0
93623,2020-04-27,Hampshire,Massachusetts,25015.0,443,26.0
93624,2020-04-27,Middlesex,Massachusetts,25017.0,12953,700.0
93625,2020-04-27,Nantucket,Massachusetts,25019.0,10,0.0
93626,2020-04-27,Norfolk,Massachusetts,25021.0,5398,429.0
93627,2020-04-27,Plymouth,Massachusetts,25023.0,4607,240.0
93628,2020-04-27,Suffolk,Massachusetts,25025.0,11883,448.0
93629,2020-04-27,Unknown,Massachusetts,,795,8.0
93630,2020-04-27,Worcester,Massachusetts,25027.0,4744,215.0
96451,2020-04-28,Barnstable,Massachusetts,25001.0,820,39.0
96452,2020-04-28,Berkshire,Massachusetts,25003.0,430,31.0
96453,2020-04-28,Bristol,Massachusetts,25005.0,3270,155.0
96454,2020-04-28,Dukes,Massachusetts,25007.0,15,1.0
96455,2020-04-28,Essex,Massachusetts,25009.0,7972,383.0
96456,2020-04-28,Franklin,Massachusetts,25011.0,237,33.0
96457,2020-04-28,Hampden,Massachusetts,25013.0,3546,346.0
96458,2020-04-28,Hampshire,Massachusetts,25015.0,509,27.0
96459,2020-04-28,Middlesex,Massachusetts,25017.0,13417,731.0
96460,2020-04-28,Nantucket,Massachusetts,25019.0,11,0.0
96461,2020-04-28,Norfolk,Massachusetts,25021.0,5567,448.0
96462,2020-04-28,Plymouth,Massachusetts,25023.0,4744,256.0
96463,2020-04-28,Suffolk,Massachusetts,25025.0,12140,469.0
96464,2020-04-28,Unknown,Massachusetts,,625,5.0
96465,2020-04-28,Worcester,Massachusetts,25027.0,4999,229.0
99297,2020-04-29,Barnstable,Massachusetts,25001.0,842,40.0
99298,2020-04-29,Berkshire,Massachusetts,25003.0,440,34.0
99299,2020-04-29,Bristol,Massachusetts,25005.0,3429,165.0
99300,2020-04-29,Dukes,Massachusetts,25007.0,16,1.0
99301,2020-04-29,Essex,Massachusetts,25009.0,8380,425.0
99302,2020-04-29,Franklin,Massachusetts,25011.0,252,35.0
99303,2020-04-29,Hampden,Massachusetts,25013.0,3698,358.0
99304,2020-04-29,Hampshire,Massachusetts,25015.0,531,26.0
99305,2020-04-29,Middlesex,Massachusetts,25017.0,13799,802.0
99306,2020-04-29,Nantucket,Massachusetts,25019.0,11,0.0
99307,2020-04-29,Norfolk,Massachusetts,25021.0,5700,484.0
99308,2020-04-29,Plymouth,Massachusetts,25023.0,4871,273.0
99309,2020-04-29,Suffolk,Massachusetts,25025.0,12539,504.0
99310,2020-04-29,Unknown,Massachusetts,,457,5.0
99311,2020-04-29,Worcester,Massachusetts,25027.0,5300,253.0
102149,2020-04-30,Barnstable,Massachusetts,25001.0,860,43.0
102150,2020-04-30,Berkshire,Massachusetts,25003.0,442,35.0
102151,2020-04-30,Bristol,Massachusetts,25005.0,3580,172.0
102152,2020-04-30,Dukes,Massachusetts,25007.0,17,1.0
102153,2020-04-30,Essex,Massachusetts,25009.0,8673,448.0
102154,2020-04-30,Franklin,Massachusetts,25011.0,257,37.0
102155,2020-04-30,Hampden,Massachusetts,25013.0,3777,373.0
102156,2020-04-30,Hampshire,Massachusetts,25015.0,546,30.0
102157,2020-04-30,Middlesex,Massachusetts,25017.0,14208,845.0
102158,2020-04-30,Nantucket,Massachusetts,25019.0,11,0.0
102159,2020-04-30,Norfolk,Massachusetts,25021.0,5896,499.0
102160,2020-04-30,Plymouth,Massachusetts,25023.0,5083,285.0
102161,2020-04-30,Suffolk,Massachusetts,25025.0,12890,524.0
102162,2020-04-30,Unknown,Massachusetts,,415,5.0
102163,2020-04-30,Worcester,Massachusetts,25027.0,5550,265.0
105009,2020-05-01,Barnstable,Massachusetts,25001.0,902,45.0
105010,2020-05-01,Berkshire,Massachusetts,25003.0,444,36.0
105011,2020-05-01,Bristol,Massachusetts,25005.0,3792,182.0
105012,2020-05-01,Dukes,Massachusetts,25007.0,18,1.0
105013,2020-05-01,Essex,Massachusetts,25009.0,9028,460.0
105014,2020-05-01,Franklin,Massachusetts,25011.0,260,37.0
105015,2020-05-01,Hampden,Massachusetts,25013.0,3900,381.0
105016,2020-05-01,Hampshire,Massachusetts,25015.0,518,32.0
105017,2020-05-01,Middlesex,Massachusetts,25017.0,14607,885.0
105018,2020-05-01,Nantucket,Massachusetts,25019.0,11,0.0
105019,2020-05-01,Norfolk,Massachusetts,25021.0,6065,522.0
105020,2020-05-01,Plymouth,Massachusetts,25023.0,5259,301.0
105021,2020-05-01,Suffolk,Massachusetts,25025.0,13295,550.0
105022,2020-05-01,Unknown,Massachusetts,,425,6.0
105023,2020-05-01,Worcester,Massachusetts,25027.0,5787,278.0
107873,2020-05-02,Barnstable,Massachusetts,25001.0,937,46.0
107874,2020-05-02,Berkshire,Massachusetts,25003.0,448,36.0
107875,2020-05-02,Bristol,Massachusetts,25005.0,3916,187.0
107876,2020-05-02,Dukes,Massachusetts,25007.0,18,1.0
107877,2020-05-02,Essex,Massachusetts,25009.0,9362,484.0
107878,2020-05-02,Franklin,Massachusetts,25011.0,263,37.0
107879,2020-05-02,Hampden,Massachusetts,25013.0,4003,387.0
107880,2020-05-02,Hampshire,Massachusetts,25015.0,549,33.0
107881,2020-05-02,Middlesex,Massachusetts,25017.0,15048,923.0
107882,2020-05-02,Nantucket,Massachusetts,25019.0,11,0.0
107883,2020-05-02,Norfolk,Massachusetts,25021.0,6187,535.0
107884,2020-05-02,Plymouth,Massachusetts,25023.0,5409,312.0
107885,2020-05-02,Suffolk,Massachusetts,25025.0,13606,569.0
107886,2020-05-02,Unknown,Massachusetts,,377,4.0
107887,2020-05-02,Worcester,Massachusetts,25027.0,6129,292.0
110745,2020-05-03,Barnstable,Massachusetts,25001.0,946,47.0
110746,2020-05-03,Berkshire,Massachusetts,25003.0,451,36.0
110747,2020-05-03,Bristol,Massachusetts,25005.0,4019,198.0
110748,2020-05-03,Dukes,Massachusetts,25007.0,21,1.0
110749,2020-05-03,Essex,Massachusetts,25009.0,9542,499.0
110750,2020-05-03,Franklin,Massachusetts,25011.0,269,37.0
110751,2020-05-03,Hampden,Massachusetts,25013.0,4066,398.0
110752,2020-05-03,Hampshire,Massachusetts,25015.0,559,36.0
110753,2020-05-03,Middlesex,Massachusetts,25017.0,15370,972.0
110754,2020-05-03,Nantucket,Massachusetts,25019.0,11,0.0
110755,2020-05-03,Norfolk,Massachusetts,25021.0,6280,550.0
110756,2020-05-03,Plymouth,Massachusetts,25023.0,5507,323.0
110757,2020-05-03,Suffolk,Massachusetts,25025.0,13777,588.0
